transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,size,quantity,unit_price,total_price,payment_method,customer_id,loyalty_points_earned,location,barista_id,new_transaction_id
218,2024-08-22,17:32:06,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C859,2,University,EMP001,263
219,2024-12-29,09:22:22,P302,Croissant,Bakery,,3,3.0,9.0,Debit Card,C297,7,Airport,EMP005,1788
220,2024-09-29,19:21:37,P302,Croissant,Bakery,,2,3.0,6.0,Debit Card,C919,10,Airport,EMP003,2192
221,2024-08-11,13:56:54,P103,Latte,Coffee,Medium,3,3.5,10.5,Cash,,0,Airport,EMP005,2394
222,2025-03-17,10:26:29,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C666,0,University,EMP003,624
223,2025-02-07,15:25:25,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,C584,0,Mall Branch,EMP002,1017
224,2024-10-01,08:58:10,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C501,0,Airport,EMP001,881
225,2024-10-14,19:52:20,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C186,0,University,EMP003,2050
226,2024-10-29,12:32:34,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,,0,Downtown,EMP004,1328
227,2025-01-07,17:07:59,P302,Croissant,Bakery,,2,3.0,6.0,Cash,C910,0,University,EMP003,2302
228,2025-07-26,09:18:38,P101,Espresso,Coffee,Small,1,2.5,2.5,Cash,C638,0,University,EMP005,453
229,2025-04-14,14:22:38,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C256,0,Airport,EMP001,1184
230,2024-09-19,15:34:05,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C850,4,University,EMP005,2057
231,2025-07-27,14:35:42,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,C524,0,Downtown,EMP003,1683
232,2025-02-06,20:12:13,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,C888,0,University,EMP002,2256
233,2025-04-25,10:58:44,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C415,10,Airport,EMP003,1155
234,2025-06-16,12:21:18,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C441,7,Mall Branch,EMP005,404
235,2024-10-24,20:25:26,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Credit Card,C557,0,Airport,EMP001,2200
236,2024-12-10,17:45:06,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C980,3,Mall Branch,EMP002,2102
237,2024-11-04,14:25:40,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,C512,4,Downtown,EMP003,1697
238,2025-01-27,10:09:44,P103,Latte,Coffee,Large,1,4.5,4.5,Credit Card,C630,6,University,EMP004,628
239,2024-08-31,09:07:54,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,C528,1,Downtown,EMP002,587
240,2024-12-09,10:11:59,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,C123,10,Downtown,EMP002,1649
241,2025-06-06,20:39:49,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,C355,5,University,EMP002,1444
242,2025-04-11,16:48:29,P103,Latte,Coffee,Large,2,4.5,9.0,Credit Card,,8,Airport,EMP001,1446
243,2025-07-31,12:50:26,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,,7,Airport,EMP005,104
244,2025-06-13,16:36:21,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,,0,University,EMP001,254
245,2025-08-03,08:01:06,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,C975,6,Airport,EMP001,1497
246,2024-10-02,13:25:54,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C391,7,Downtown,EMP005,99
247,2024-09-16,15:17:30,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,C524,0,Downtown,EMP004,2201
248,2024-12-14,08:49:25,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Debit Card,C506,0,Airport,EMP004,1885
249,2024-12-03,17:01:43,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C866,9,Mall Branch,EMP002,1920
250,2024-09-20,16:04:20,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C335,10,University,EMP001,878
251,2024-10-11,18:24:00,P101,Espresso,Coffee,Medium,3,3.0,9.0,Debit Card,C727,0,Downtown,EMP003,338
252,2024-11-03,10:06:50,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Debit Card,,5,Airport,EMP004,957
253,2025-04-16,17:41:52,P103,Latte,Coffee,Large,3,4.5,13.5,Debit Card,C286,10,Downtown,EMP005,1705
254,2024-11-17,15:12:04,P302,Croissant,Bakery,,1,3.0,3.0,Cash,,10,University,EMP004,161
255,2024-11-07,08:58:48,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,C990,0,Mall Branch,EMP001,1604
256,2025-05-09,18:49:45,P101,Espresso,Coffee,Small,1,2.5,2.5,Debit Card,,0,Downtown,EMP004,398
257,2025-03-11,15:14:19,P103,Latte,Coffee,Medium,1,3.5,3.5,Debit Card,C404,0,University,EMP001,1301
258,2025-05-17,09:55:53,P201,Green Tea,Tea,Small,1,2.0,2.0,Credit Card,C493,0,Airport,EMP003,816
259,2025-06-14,17:06:34,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Debit Card,C160,0,Downtown,EMP002,1528
260,2024-09-29,08:43:03,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Credit Card,C257,0,University,EMP002,1920
261,2025-01-09,18:24:45,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C993,0,Mall Branch,EMP005,1416
262,2024-08-19,18:11:40,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,,0,Mall Branch,EMP004,1159
263,2025-06-14,09:22:37,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,C126,7,Mall Branch,EMP005,1219
264,2025-07-05,14:45:34,P302,Croissant,Bakery,,2,3.0,6.0,Credit Card,C202,0,Mall Branch,EMP003,401
265,2024-09-17,09:34:04,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C667,9,University,EMP002,640
266,2024-10-28,11:16:02,P302,Croissant,Bakery,,2,3.0,6.0,Debit Card,C750,0,University,EMP002,460
267,2024-08-16,15:39:23,P101,Espresso,Coffee,Small,1,2.5,2.5,Credit Card,C725,8,Airport,EMP002,955
268,2025-06-09,14:50:39,P103,Latte,Coffee,Medium,1,3.5,3.5,Credit Card,C577,0,Downtown,EMP003,470
269,2025-06-09,11:06:09,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,C335,0,Downtown,EMP003,1046
270,2025-01-08,08:02:11,P302,Croissant,Bakery,,1,3.0,3.0,Cash,C447,4,Airport,EMP003,1694
271,2024-11-02,09:13:08,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,,0,Airport,EMP005,2086
272,2024-12-04,10:53:56,P302,Croissant,Bakery,,1,3.0,3.0,Cash,C255,8,Airport,EMP005,2278
273,2025-07-23,09:56:56,P201,Green Tea,Tea,Medium,3,2.5,7.5,Credit Card,C554,0,Airport,EMP003,563
274,2025-02-05,13:59:41,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,,0,Mall Branch,EMP004,2486
275,2025-05-30,20:17:17,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C800,5,Downtown,EMP001,1800
276,2025-03-20,10:40:22,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,C500,0,University,EMP003,2075
277,2025-07-09,08:25:57,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,,0,Mall Branch,EMP005,226
278,2025-03-11,20:44:21,P201,Green Tea,Tea,Small,3,2.0,6.0,Credit Card,,6,University,EMP001,798
279,2024-11-16,12:48:53,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C895,0,University,EMP005,2332
280,2024-12-29,10:11:57,P101,Espresso,Coffee,Medium,3,3.0,9.0,Credit Card,C648,10,Downtown,EMP002,960
281,2025-01-23,15:21:25,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C741,0,University,EMP002,1505
282,2024-08-20,20:30:14,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,C828,0,Airport,EMP003,453
283,2025-03-10,13:25:13,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Cash,C589,0,Downtown,EMP002,816
284,2024-11-06,16:12:33,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,C444,0,Mall Branch,EMP004,659
285,2024-08-17,15:50:39,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,C539,1,Airport,EMP001,547
286,2025-04-06,16:00:32,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C358,0,University,EMP002,1216
287,2024-11-14,17:00:07,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C844,0,Airport,EMP001,17
288,2024-10-02,18:47:30,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Credit Card,,0,Downtown,EMP002,1244
289,2025-02-02,08:18:06,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,,8,University,EMP004,2206
290,2024-12-16,15:28:07,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,,6,Mall Branch,EMP004,1070
291,2025-06-15,16:53:27,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Debit Card,C537,9,Downtown,EMP005,2147
292,2024-11-07,17:52:27,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C132,5,Downtown,EMP001,1769
293,2025-01-30,15:02:33,P302,Croissant,Bakery,,2,3.0,6.0,Debit Card,,0,Mall Branch,EMP005,1061
294,2025-01-31,20:34:51,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C451,6,Mall Branch,EMP004,2328
295,2025-03-27,10:29:03,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Debit Card,C642,0,Mall Branch,EMP001,302
296,2024-12-25,09:11:10,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,,0,University,EMP003,181
297,2025-05-17,08:12:02,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C188,0,Mall Branch,EMP001,607
298,2025-04-18,20:01:25,P103,Latte,Coffee,Medium,2,3.5,7.0,Credit Card,C144,0,University,EMP002,700
299,2024-10-20,09:55:11,P302,Croissant,Bakery,,3,3.0,9.0,Debit Card,,1,University,EMP002,993
300,2025-02-24,08:55:21,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,C516,6,Mall Branch,EMP004,1140
301,2024-10-02,18:05:22,P201,Green Tea,Tea,Small,2,2.0,4.0,Credit Card,C919,10,Downtown,EMP002,191
302,2025-04-06,08:57:34,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C386,0,University,EMP002,2301
303,2024-10-07,18:38:26,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C613,0,University,EMP001,981
304,2024-08-24,11:03:44,P302,Croissant,Bakery,,1,3.0,3.0,Cash,C939,6,University,EMP004,2007
305,2025-05-20,14:04:39,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C700,0,University,EMP004,1185
306,2025-03-22,09:30:19,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,C331,0,Downtown,EMP004,128
307,2024-10-27,08:20:19,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,C109,0,University,EMP002,2066
308,2025-03-14,10:40:16,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,,0,University,EMP004,1817
309,2025-01-08,11:27:59,P302,Croissant,Bakery,,2,3.0,6.0,Credit Card,C248,5,Mall Branch,EMP001,1759
310,2025-02-27,11:56:29,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,C866,0,Airport,EMP002,570
311,2025-03-17,11:31:02,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Cash,C614,7,Airport,EMP001,1347
312,2025-07-28,11:38:39,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Debit Card,C634,2,Airport,EMP003,1896
313,2024-12-12,09:22:08,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Cash,C327,0,Mall Branch,EMP004,626
314,2024-10-15,19:52:14,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Debit Card,C156,0,University,EMP004,1687
315,2024-09-24,16:28:37,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Cash,C259,0,University,EMP003,155
316,2025-05-17,08:06:43,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Cash,C481,0,University,EMP001,1410
317,2024-11-21,11:24:34,P103,Latte,Coffee,Large,1,4.5,4.5,Credit Card,C684,9,University,EMP003,785
318,2024-08-17,20:25:13,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,C651,0,University,EMP003,246
319,2025-01-31,18:15:30,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,C139,7,Downtown,EMP003,1501
320,2025-01-12,12:03:32,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C920,6,University,EMP003,1706
321,2025-07-24,16:19:53,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C647,7,Airport,EMP003,538
322,2025-03-15,10:59:54,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,,0,Airport,EMP004,1891
323,2025-02-08,18:42:01,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,,2,Downtown,EMP002,1842
324,2025-05-21,17:29:17,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Debit Card,C869,0,Mall Branch,EMP001,921
325,2024-09-11,17:45:09,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C930,2,University,EMP005,2456
326,2025-08-06,09:14:33,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Cash,,1,Downtown,EMP002,525
327,2025-01-10,10:46:13,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,C807,0,Downtown,EMP002,1530
328,2025-01-23,14:27:01,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,C974,0,Airport,EMP002,36
329,2024-11-28,10:46:25,P302,Croissant,Bakery,,2,3.0,6.0,Credit Card,C351,4,Airport,EMP002,685
330,2025-07-09,15:07:18,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C651,0,Downtown,EMP003,20
331,2025-06-04,16:47:24,P201,Green Tea,Tea,Small,3,2.0,6.0,Credit Card,C118,6,University,EMP001,2369
332,2024-11-20,12:40:55,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C608,0,Downtown,EMP001,400
333,2025-05-13,13:47:38,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,,0,Airport,EMP001,972
334,2025-05-18,11:34:02,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Debit Card,C424,0,Mall Branch,EMP001,1907
335,2025-03-27,09:49:28,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,,0,Airport,EMP004,1167
336,2024-11-25,15:45:10,P101,Espresso,Coffee,Small,3,2.5,7.5,Cash,C516,0,Downtown,EMP003,1116
337,2024-08-25,12:30:05,P201,Green Tea,Tea,Small,2,2.0,4.0,Debit Card,,0,Mall Branch,EMP002,834
338,2024-08-11,18:00:22,P302,Croissant,Bakery,,2,3.0,6.0,Cash,C361,6,Downtown,EMP005,1824
339,2025-03-01,09:28:50,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Cash,C815,2,Airport,EMP001,1983
340,2024-10-24,09:51:06,P103,Latte,Coffee,Medium,1,3.5,3.5,Cash,C431,0,Mall Branch,EMP004,854
341,2025-04-20,20:28:45,P101,Espresso,Coffee,Medium,3,3.0,9.0,Debit Card,C648,2,Downtown,EMP002,51
342,2024-11-12,18:11:00,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,,3,Airport,EMP005,575
343,2024-10-28,17:45:53,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,C101,0,University,EMP001,1149
344,2025-04-26,11:09:19,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C482,4,Downtown,EMP001,2198
345,2025-02-11,16:43:20,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C491,6,University,EMP002,2362
346,2024-10-01,11:42:57,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C231,10,Downtown,EMP004,2353
347,2024-12-27,09:37:57,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,C660,3,Mall Branch,EMP003,1716
348,2025-06-28,14:54:25,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,,0,Mall Branch,EMP002,682
349,2024-10-18,13:09:46,P201,Green Tea,Tea,Small,2,2.0,4.0,Credit Card,C469,6,Downtown,EMP003,838
350,2024-10-07,09:19:53,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C827,0,Mall Branch,EMP004,1078
351,2025-01-25,08:28:38,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,C162,0,Airport,EMP003,2492
352,2025-05-07,08:52:40,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,C913,8,University,EMP003,2312
353,2024-09-06,12:45:10,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,,0,Airport,EMP005,1596
354,2024-09-01,17:09:10,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C331,0,Mall Branch,EMP002,5
355,2024-12-02,14:03:23,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,C193,8,Mall Branch,EMP003,1127
356,2025-06-19,14:28:11,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C404,3,Airport,EMP004,1220
357,2024-12-19,16:00:37,P302,Croissant,Bakery,,3,3.0,9.0,Cash,C395,4,University,EMP002,774
358,2024-12-17,15:34:43,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C373,0,Mall Branch,EMP003,877
359,2025-05-17,19:57:55,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C104,0,Mall Branch,EMP004,992
360,2025-07-15,18:18:09,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,C235,0,Airport,EMP003,47
361,2024-09-14,19:55:58,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,,0,Airport,EMP002,269
362,2024-12-19,20:10:23,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Debit Card,C619,2,Mall Branch,EMP002,370
363,2024-11-01,08:29:14,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,C437,0,Airport,EMP004,636
364,2024-11-13,11:23:19,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C441,0,University,EMP005,1130
365,2025-04-09,08:33:37,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,C894,2,Airport,EMP005,1694
366,2025-06-08,18:12:10,P201,Green Tea,Tea,Small,3,2.0,6.0,Debit Card,C593,6,Mall Branch,EMP003,1683
367,2025-01-11,08:42:15,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,C109,0,Airport,EMP001,657
368,2024-10-19,17:52:41,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C525,7,Downtown,EMP005,120
369,2025-01-21,16:57:20,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,C263,2,Downtown,EMP001,831
370,2024-12-04,19:42:25,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C710,4,Mall Branch,EMP005,1811
371,2024-10-16,12:28:25,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,C157,2,University,EMP005,1082
372,2025-06-21,15:33:45,P101,Espresso,Coffee,Medium,3,3.0,9.0,Credit Card,C266,0,University,EMP002,1975
373,2025-05-15,14:03:09,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C331,0,University,EMP004,1370
374,2025-01-31,18:43:49,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C728,8,Airport,EMP001,741
375,2025-08-03,10:46:48,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,,1,Downtown,EMP002,117
376,2024-11-26,14:52:05,P103,Latte,Coffee,Medium,1,3.5,3.5,Debit Card,C515,7,Downtown,EMP003,1854
377,2025-07-25,10:49:00,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,C227,3,Mall Branch,EMP004,1151
378,2025-02-11,13:06:32,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,C806,0,Downtown,EMP004,1932
379,2025-01-10,13:33:14,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Debit Card,C906,9,Airport,EMP003,1013
380,2025-01-26,11:04:13,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C512,7,University,EMP001,1665
381,2025-06-13,11:09:44,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C338,0,Mall Branch,EMP003,1082
382,2024-08-09,12:43:53,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,,0,Mall Branch,EMP005,634
383,2025-08-04,18:52:42,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,,0,University,EMP003,513
384,2025-07-26,12:29:47,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C349,8,Mall Branch,EMP003,1120
385,2025-03-25,20:17:53,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C657,0,Mall Branch,EMP002,1142
386,2024-10-19,10:56:01,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Cash,,8,Mall Branch,EMP005,560
387,2025-03-08,08:53:35,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C478,7,Downtown,EMP002,488
388,2024-09-25,17:59:35,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C613,9,Airport,EMP002,897
389,2025-01-21,14:20:09,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,C376,6,University,EMP002,1213
390,2025-07-19,20:42:47,P101,Espresso,Coffee,Medium,2,3.0,6.0,Credit Card,,0,Mall Branch,EMP004,704
391,2025-04-09,11:43:14,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C480,9,Airport,EMP005,1471
392,2024-12-21,08:14:03,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Cash,C132,0,Mall Branch,EMP002,581
393,2024-11-01,10:25:05,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C649,0,Airport,EMP003,2295
394,2025-07-08,15:07:48,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,,2,University,EMP002,154
395,2025-05-15,13:53:22,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,,0,Mall Branch,EMP003,1680
396,2024-10-29,11:11:31,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,C496,0,Mall Branch,EMP002,997
397,2025-04-24,11:03:46,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Debit Card,C486,4,University,EMP004,1244
398,2025-06-12,15:05:15,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C540,0,University,EMP003,1093
399,2025-02-19,14:18:27,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,C938,10,University,EMP005,1009
400,2025-01-12,12:15:49,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Debit Card,C703,0,Airport,EMP004,2142
401,2025-02-05,09:13:41,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,C909,0,Downtown,EMP002,1774
402,2024-12-02,17:24:01,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,,2,Downtown,EMP001,958
403,2025-04-30,16:46:00,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,C177,0,Airport,EMP004,453
404,2024-12-17,17:40:56,P302,Croissant,Bakery,,2,3.0,6.0,Cash,,7,University,EMP005,1228
405,2024-09-06,11:49:36,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C861,2,Mall Branch,EMP003,2266
406,2025-05-21,15:23:10,P101,Espresso,Coffee,Small,2,2.5,5.0,Credit Card,C746,0,Downtown,EMP002,2480
407,2024-09-13,19:00:10,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,C852,0,Airport,EMP004,2389
408,2025-02-23,08:46:54,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Cash,C307,0,Airport,EMP003,551
409,2024-12-04,19:12:46,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,C368,0,Mall Branch,EMP003,1636
410,2024-10-27,20:32:57,P201,Green Tea,Tea,Small,3,2.0,6.0,Debit Card,C497,0,University,EMP005,1313
411,2024-12-13,09:27:36,P302,Croissant,Bakery,,2,3.0,6.0,Credit Card,C347,4,Airport,EMP002,1758
412,2025-02-24,16:22:56,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,C163,0,Airport,EMP001,357
413,2025-03-10,15:49:09,P103,Latte,Coffee,Large,2,4.5,9.0,Credit Card,C687,0,Airport,EMP004,2071
414,2025-04-27,10:12:37,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,C214,6,University,EMP005,1786
415,2025-04-19,12:55:27,P101,Espresso,Coffee,Small,3,2.5,7.5,Credit Card,C615,0,Downtown,EMP002,1782
416,2024-12-04,20:31:06,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,C371,0,Downtown,EMP002,2490
417,2025-04-04,16:02:14,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Credit Card,C941,7,University,EMP002,1632
418,2025-04-19,09:19:59,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Debit Card,,0,Mall Branch,EMP005,1016
419,2024-12-14,11:21:20,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,C145,5,Downtown,EMP004,1349
420,2025-05-23,08:35:30,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C510,0,Mall Branch,EMP004,516
421,2024-09-01,13:05:33,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,C514,4,University,EMP005,336
422,2024-09-05,12:50:22,P302,Croissant,Bakery,,1,3.0,3.0,Credit Card,C286,0,Airport,EMP005,1783
423,2024-08-31,14:37:13,P201,Green Tea,Tea,Medium,3,2.5,7.5,Credit Card,,0,Downtown,EMP004,2306
424,2025-02-14,20:20:14,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C241,0,University,EMP004,497
425,2025-07-07,13:01:16,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,,0,University,EMP003,896
426,2024-11-14,13:13:43,P103,Latte,Coffee,Medium,3,3.5,10.5,Cash,C137,0,University,EMP003,2208
427,2024-10-25,14:37:49,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C895,0,Mall Branch,EMP001,852
428,2025-03-19,09:52:33,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,C875,0,University,EMP003,1688
429,2024-09-03,17:10:42,P302,Croissant,Bakery,,2,3.0,6.0,Debit Card,,8,Airport,EMP001,1932
430,2025-03-27,18:22:11,P302,Croissant,Bakery,,1,3.0,3.0,Cash,C662,0,Airport,EMP005,2428
431,2024-11-24,12:56:58,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,,7,Mall Branch,EMP001,1569
432,2024-12-07,13:55:20,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,,1,Airport,EMP005,957
433,2024-09-03,15:06:13,P101,Espresso,Coffee,Small,3,2.5,7.5,Credit Card,,0,Airport,EMP005,1637
434,2024-09-19,14:46:55,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,C518,2,Airport,EMP005,1292
435,2025-06-08,14:41:03,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Debit Card,,9,University,EMP001,1441
436,2024-12-12,11:14:08,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,C705,2,Mall Branch,EMP005,1192
