transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,size,quantity,unit_price,total_price,payment_method,customer_id,loyalty_points_earned,location,barista_id
224,2024-10-01,08:58:10,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,C501,0,Airport,EMP001
225,2024-10-14,19:52:20,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C186,0,University,EMP003
226,2024-10-29,12:32:34,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,NA,0,Downtown,EMP004
227,2025-01-07,17:07:59,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C910,0,University,EMP003
228,2025-07-26,09:18:38,P101,Espresso,Coffee,Small,1,2.5,2.5,Cash,C638,0,University,EMP005
229,2025-04-14,14:22:38,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C256,0,Airport,EMP001
230,2024-09-19,15:34:05,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C850,4,University,EMP005
231,2025-07-27,14:35:42,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,C524,0,Downtown,EMP003
232,2025-02-06,20:12:13,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,C888,0,University,EMP002
233,2025-04-25,10:58:44,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C415,10,Airport,EMP003
234,2025-06-16,12:21:18,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C441,7,Mall Branch,EMP005
235,2024-10-24,20:25:26,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Credit Card,C557,0,Airport,EMP001
236,2024-12-10,17:45:06,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C980,3,Mall Branch,EMP002
237,2024-11-04,14:25:40,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,C512,4,Downtown,EMP003
238,2025-01-27,10:09:44,P103,Latte,Coffee,Large,1,4.5,4.5,Credit Card,C630,6,University,EMP004
239,2024-08-31,09:07:54,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,C528,1,Downtown,EMP002
240,2024-12-09,10:11:59,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C123,10,Downtown,EMP002
241,2025-06-06,20:39:49,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C355,5,University,EMP002
242,2025-04-11,16:48:29,P103,Latte,Coffee,Large,2,4.5,9.0,Credit Card,NA,8,Airport,EMP001
243,2025-07-31,12:50:26,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,NA,7,Airport,EMP005
244,2025-06-13,16:36:21,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,NA,0,University,EMP001
245,2025-08-03,08:01:06,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,C975,6,Airport,EMP001
246,2024-10-02,13:25:54,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C391,7,Downtown,EMP005
247,2024-09-16,15:17:30,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,C524,0,Downtown,EMP004
248,2024-12-14,08:49:25,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C506,0,Airport,EMP004
249,2024-12-03,17:01:43,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,C866,9,Mall Branch,EMP002
250,2024-09-20,16:04:20,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C335,10,University,EMP001
251,2024-10-11,18:24:00,P101,Espresso,Coffee,Medium,3,3.0,9.0,Debit Card,C727,0,Downtown,EMP003
252,2024-11-03,10:06:50,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,NA,5,Airport,EMP004
253,2025-04-16,17:41:52,P103,Latte,Coffee,Large,3,4.5,13.5,Debit Card,C286,10,Downtown,EMP005
254,2024-11-17,15:12:04,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,NA,10,University,EMP004
255,2024-11-07,08:58:48,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,C990,0,Mall Branch,EMP001
256,2025-05-09,18:49:45,P101,Espresso,Coffee,Small,1,2.5,2.5,Debit Card,NA,0,Downtown,EMP004
257,2025-03-11,15:14:19,P103,Latte,Coffee,Medium,1,3.5,3.5,Debit Card,C404,0,University,EMP001
258,2025-05-17,09:55:53,P201,Green Tea,Tea,Small,1,2.0,2.0,Credit Card,C493,0,Airport,EMP003
259,2025-06-14,17:06:34,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C160,0,Downtown,EMP002
260,2024-09-29,08:43:03,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Credit Card,C257,0,University,EMP002
261,2025-01-09,18:24:45,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C993,0,Mall Branch,EMP005
262,2024-08-19,18:11:40,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,NA,0,Mall Branch,EMP004
263,2025-06-14,09:22:37,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C126,7,Mall Branch,EMP005
264,2025-07-05,14:45:34,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,C202,0,Mall Branch,EMP003
265,2024-09-17,09:34:04,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C667,9,University,EMP002
266,2024-10-28,11:16:02,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,C750,0,University,EMP002
267,2024-08-16,15:39:23,P101,Espresso,Coffee,Small,1,2.5,2.5,Credit Card,C725,8,Airport,EMP002
268,2025-06-09,14:50:39,P103,Latte,Coffee,Medium,1,3.5,3.5,Credit Card,C577,0,Downtown,EMP003
269,2025-06-09,11:06:09,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,C335,0,Downtown,EMP003
270,2025-01-08,08:02:11,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C447,4,Airport,EMP003
271,2024-11-02,09:13:08,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,NA,0,Airport,EMP005
272,2024-12-04,10:53:56,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C255,8,Airport,EMP005
273,2025-07-23,09:56:56,P201,Green Tea,Tea,Medium,3,2.5,7.5,Credit Card,C554,0,Airport,EMP003
274,2025-02-05,13:59:41,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,NA,0,Mall Branch,EMP004
275,2025-05-30,20:17:17,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C800,5,Downtown,EMP001
276,2025-03-20,10:40:22,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,C500,0,University,EMP003
277,2025-07-09,08:25:57,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,NA,0,Mall Branch,EMP005
278,2025-03-11,20:44:21,P201,Green Tea,Tea,Small,3,2.0,6.0,Credit Card,NA,6,University,EMP001
279,2024-11-16,12:48:53,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C895,0,University,EMP005
280,2024-12-29,10:11:57,P101,Espresso,Coffee,Medium,3,3.0,9.0,Credit Card,C648,10,Downtown,EMP002
281,2025-01-23,15:21:25,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C741,0,University,EMP002
282,2024-08-20,20:30:14,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,C828,0,Airport,EMP003
283,2025-03-10,13:25:13,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Cash,C589,0,Downtown,EMP002
284,2024-11-06,16:12:33,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,C444,0,Mall Branch,EMP004
285,2024-08-17,15:50:39,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,C539,1,Airport,EMP001
286,2025-04-06,16:00:32,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,C358,0,University,EMP002
287,2024-11-14,17:00:07,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C844,0,Airport,EMP001
288,2024-10-02,18:47:30,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Credit Card,NA,0,Downtown,EMP002
289,2025-02-02,08:18:06,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,NA,8,University,EMP004
290,2024-12-16,15:28:07,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,NA,6,Mall Branch,EMP004
291,2025-06-15,16:53:27,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C537,9,Downtown,EMP005
292,2024-11-07,17:52:27,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C132,5,Downtown,EMP001
293,2025-01-30,15:02:33,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,NA,0,Mall Branch,EMP005
294,2025-01-31,20:34:51,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C451,6,Mall Branch,EMP004
295,2025-03-27,10:29:03,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Debit Card,C642,0,Mall Branch,EMP001
296,2024-12-25,09:11:10,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,NA,0,University,EMP003
297,2025-05-17,08:12:02,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C188,0,Mall Branch,EMP001
298,2025-04-18,20:01:25,P103,Latte,Coffee,Medium,2,3.5,7.0,Credit Card,C144,0,University,EMP002
299,2024-10-20,09:55:11,P302,Croissant,Bakery,NA,3,3.0,9.0,Debit Card,NA,1,University,EMP002
300,2025-02-24,08:55:21,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C516,6,Mall Branch,EMP004
301,2024-10-02,18:05:22,P201,Green Tea,Tea,Small,2,2.0,4.0,Credit Card,C919,10,Downtown,EMP002
302,2025-04-06,08:57:34,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C386,0,University,EMP002
303,2024-10-07,18:38:26,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C613,0,University,EMP001
304,2024-08-24,11:03:44,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C939,6,University,EMP004
305,2025-05-20,14:04:39,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C700,0,University,EMP004
306,2025-03-22,09:30:19,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,C331,0,Downtown,EMP004
307,2024-10-27,08:20:19,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,C109,0,University,EMP002
308,2025-03-14,10:40:16,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,NA,0,University,EMP004
309,2025-01-08,11:27:59,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,C248,5,Mall Branch,EMP001
310,2025-02-27,11:56:29,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,C866,0,Airport,EMP002
311,2025-03-17,11:31:02,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Cash,C614,7,Airport,EMP001
312,2025-07-28,11:38:39,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,C634,2,Airport,EMP003
313,2024-12-12,09:22:08,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Cash,C327,0,Mall Branch,EMP004
314,2024-10-15,19:52:14,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Debit Card,C156,0,University,EMP004
315,2024-09-24,16:28:37,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Cash,C259,0,University,EMP003
316,2025-05-17,08:06:43,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Cash,C481,0,University,EMP001
317,2024-11-21,11:24:34,P103,Latte,Coffee,Large,1,4.5,4.5,Credit Card,C684,9,University,EMP003
318,2024-08-17,20:25:13,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C651,0,University,EMP003
319,2025-01-31,18:15:30,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,C139,7,Downtown,EMP003
320,2025-01-12,12:03:32,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C920,6,University,EMP003
321,2025-07-24,16:19:53,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C647,7,Airport,EMP003
322,2025-03-15,10:59:54,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,NA,0,Airport,EMP004
323,2025-02-08,18:42:01,P302,Croissant,Bakery,NA,3,3.0,9.0,Credit Card,NA,2,Downtown,EMP002
324,2025-05-21,17:29:17,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,C869,0,Mall Branch,EMP001
325,2024-09-11,17:45:09,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C930,2,University,EMP005
326,2025-08-06,09:14:33,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Cash,NA,1,Downtown,EMP002
327,2025-01-10,10:46:13,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,C807,0,Downtown,EMP002
328,2025-01-23,14:27:01,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,C974,0,Airport,EMP002
329,2024-11-28,10:46:25,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,C351,4,Airport,EMP002
330,2025-07-09,15:07:18,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C651,0,Downtown,EMP003
331,2025-06-04,16:47:24,P201,Green Tea,Tea,Small,3,2.0,6.0,Credit Card,C118,6,University,EMP001
332,2024-11-20,12:40:55,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C608,0,Downtown,EMP001
333,2025-05-13,13:47:38,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,NA,0,Airport,EMP001
334,2025-05-18,11:34:02,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Debit Card,C424,0,Mall Branch,EMP001
335,2025-03-27,09:49:28,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,NA,0,Airport,EMP004
336,2024-11-25,15:45:10,P101,Espresso,Coffee,Small,3,2.5,7.5,Cash,C516,0,Downtown,EMP003
337,2024-08-25,12:30:05,P201,Green Tea,Tea,Small,2,2.0,4.0,Debit Card,NA,0,Mall Branch,EMP002
338,2024-08-11,18:00:22,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C361,6,Downtown,EMP005
339,2025-03-01,09:28:50,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Cash,C815,2,Airport,EMP001
340,2024-10-24,09:51:06,P103,Latte,Coffee,Medium,1,3.5,3.5,Cash,C431,0,Mall Branch,EMP004
341,2025-04-20,20:28:45,P101,Espresso,Coffee,Medium,3,3.0,9.0,Debit Card,C648,2,Downtown,EMP002
342,2024-11-12,18:11:00,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,NA,3,Airport,EMP005
343,2024-10-28,17:45:53,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,C101,0,University,EMP001
344,2025-04-26,11:09:19,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C482,4,Downtown,EMP001
345,2025-02-11,16:43:20,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,C491,6,University,EMP002
346,2024-10-01,11:42:57,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C231,10,Downtown,EMP004
347,2024-12-27,09:37:57,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,C660,3,Mall Branch,EMP003
348,2025-06-28,14:54:25,P302,Croissant,Bakery,NA,3,3.0,9.0,Credit Card,NA,0,Mall Branch,EMP002
349,2024-10-18,13:09:46,P201,Green Tea,Tea,Small,2,2.0,4.0,Credit Card,C469,6,Downtown,EMP003
350,2024-10-07,09:19:53,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C827,0,Mall Branch,EMP004
351,2025-01-25,08:28:38,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,C162,0,Airport,EMP003
352,2025-05-07,08:52:40,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,C913,8,University,EMP003
353,2024-09-06,12:45:10,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,NA,0,Airport,EMP005
354,2024-09-01,17:09:10,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,C331,0,Mall Branch,EMP002
355,2024-12-02,14:03:23,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,C193,8,Mall Branch,EMP003
356,2025-06-19,14:28:11,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C404,3,Airport,EMP004
357,2024-12-19,16:00:37,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,C395,4,University,EMP002
358,2024-12-17,15:34:43,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C373,0,Mall Branch,EMP003
359,2025-05-17,19:57:55,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C104,0,Mall Branch,EMP004
360,2025-07-15,18:18:09,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,C235,0,Airport,EMP003
361,2024-09-14,19:55:58,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,NA,0,Airport,EMP002
362,2024-12-19,20:10:23,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C619,2,Mall Branch,EMP002
363,2024-11-01,08:29:14,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,C437,0,Airport,EMP004
364,2024-11-13,11:23:19,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C441,0,University,EMP005
365,2025-04-09,08:33:37,P302,Croissant,Bakery,NA,3,3.0,9.0,Credit Card,C894,2,Airport,EMP005
366,2025-06-08,18:12:10,P201,Green Tea,Tea,Small,3,2.0,6.0,Debit Card,C593,6,Mall Branch,EMP003
367,2025-01-11,08:42:15,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,C109,0,Airport,EMP001
368,2024-10-19,17:52:41,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C525,7,Downtown,EMP005
369,2025-01-21,16:57:20,P302,Croissant,Bakery,NA,3,3.0,9.0,Credit Card,C263,2,Downtown,EMP001
370,2024-12-04,19:42:25,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C710,4,Mall Branch,EMP005
371,2024-10-16,12:28:25,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C157,2,University,EMP005
372,2025-06-21,15:33:45,P101,Espresso,Coffee,Medium,3,3.0,9.0,Credit Card,C266,0,University,EMP002
373,2025-05-15,14:03:09,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C331,0,University,EMP004
374,2025-01-31,18:43:49,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C728,8,Airport,EMP001
375,2025-08-03,10:46:48,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,NA,1,Downtown,EMP002
376,2024-11-26,14:52:05,P103,Latte,Coffee,Medium,1,3.5,3.5,Debit Card,C515,7,Downtown,EMP003
377,2025-07-25,10:49:00,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,C227,3,Mall Branch,EMP004
378,2025-02-11,13:06:32,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,C806,0,Downtown,EMP004
379,2025-01-10,13:33:14,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,C906,9,Airport,EMP003
380,2025-01-26,11:04:13,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C512,7,University,EMP001
381,2025-06-13,11:09:44,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C338,0,Mall Branch,EMP003
382,2024-08-09,12:43:53,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,NA,0,Mall Branch,EMP005
383,2025-08-04,18:52:42,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,NA,0,University,EMP003
384,2025-07-26,12:29:47,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C349,8,Mall Branch,EMP003
385,2025-03-25,20:17:53,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,C657,0,Mall Branch,EMP002
386,2024-10-19,10:56:01,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Cash,NA,8,Mall Branch,EMP005
387,2025-03-08,08:53:35,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C478,7,Downtown,EMP002
388,2024-09-25,17:59:35,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C613,9,Airport,EMP002
389,2025-01-21,14:20:09,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,C376,6,University,EMP002
390,2025-07-19,20:42:47,P101,Espresso,Coffee,Medium,2,3.0,6.0,Credit Card,NA,0,Mall Branch,EMP004
391,2025-04-09,11:43:14,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C480,9,Airport,EMP005
392,2024-12-21,08:14:03,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Cash,C132,0,Mall Branch,EMP002
393,2024-11-01,10:25:05,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C649,0,Airport,EMP003
394,2025-07-08,15:07:48,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,NA,2,University,EMP002
395,2025-05-15,13:53:22,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,NA,0,Mall Branch,EMP003
396,2024-10-29,11:11:31,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,C496,0,Mall Branch,EMP002
397,2025-04-24,11:03:46,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Debit Card,C486,4,University,EMP004
398,2025-06-12,15:05:15,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C540,0,University,EMP003
399,2025-02-19,14:18:27,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C938,10,University,EMP005
400,2025-01-12,12:15:49,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C703,0,Airport,EMP004
401,2025-02-05,09:13:41,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,C909,0,Downtown,EMP002
402,2024-12-02,17:24:01,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,NA,2,Downtown,EMP001
403,2025-04-30,16:46:00,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,C177,0,Airport,EMP004
404,2024-12-17,17:40:56,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,NA,7,University,EMP005
405,2024-09-06,11:49:36,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C861,2,Mall Branch,EMP003
406,2025-05-21,15:23:10,P101,Espresso,Coffee,Small,2,2.5,5.0,Credit Card,C746,0,Downtown,EMP002
407,2024-09-13,19:00:10,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,C852,0,Airport,EMP004
408,2025-02-23,08:46:54,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Cash,C307,0,Airport,EMP003
409,2024-12-04,19:12:46,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,C368,0,Mall Branch,EMP003
410,2024-10-27,20:32:57,P201,Green Tea,Tea,Small,3,2.0,6.0,Debit Card,C497,0,University,EMP005
411,2024-12-13,09:27:36,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,C347,4,Airport,EMP002
412,2025-02-24,16:22:56,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,C163,0,Airport,EMP001
413,2025-03-10,15:49:09,P103,Latte,Coffee,Large,2,4.5,9.0,Credit Card,C687,0,Airport,EMP004
414,2025-04-27,10:12:37,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,C214,6,University,EMP005
415,2025-04-19,12:55:27,P101,Espresso,Coffee,Small,3,2.5,7.5,Credit Card,C615,0,Downtown,EMP002
416,2024-12-04,20:31:06,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,C371,0,Downtown,EMP002
417,2025-04-04,16:02:14,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Credit Card,C941,7,University,EMP002
418,2025-04-19,09:19:59,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,NA,0,Mall Branch,EMP005
419,2024-12-14,11:21:20,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,C145,5,Downtown,EMP004
420,2025-05-23,08:35:30,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,C510,0,Mall Branch,EMP004
421,2024-09-01,13:05:33,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,C514,4,University,EMP005
422,2024-09-05,12:50:22,P302,Croissant,Bakery,NA,1,3.0,3.0,Credit Card,C286,0,Airport,EMP005
423,2024-08-31,14:37:13,P201,Green Tea,Tea,Medium,3,2.5,7.5,Credit Card,NA,0,Downtown,EMP004
424,2025-02-14,20:20:14,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C241,0,University,EMP004
425,2025-07-07,13:01:16,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,NA,0,University,EMP003
426,2024-11-14,13:13:43,P103,Latte,Coffee,Medium,3,3.5,10.5,Cash,C137,0,University,EMP003
427,2024-10-25,14:37:49,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C895,0,Mall Branch,EMP001
428,2025-03-19,09:52:33,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,C875,0,University,EMP003
429,2024-09-03,17:10:42,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,NA,8,Airport,EMP001
430,2025-03-27,18:22:11,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C662,0,Airport,EMP005
431,2024-11-24,12:56:58,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,NA,7,Mall Branch,EMP001
432,2024-12-07,13:55:20,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,NA,1,Airport,EMP005
433,2024-09-03,15:06:13,P101,Espresso,Coffee,Small,3,2.5,7.5,Credit Card,NA,0,Airport,EMP005
434,2024-09-19,14:46:55,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,C518,2,Airport,EMP005
435,2025-06-08,14:41:03,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,NA,9,University,EMP001
436,2024-12-12,11:14:08,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,C705,2,Mall Branch,EMP005
437,2024-08-24,20:50:37,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Credit Card,C819,3,Downtown,EMP005
438,2024-11-17,10:47:18,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,NA,1,Airport,EMP003
439,2024-09-05,12:08:21,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Debit Card,C990,5,Airport,EMP005
440,2025-03-28,08:21:36,P103,Latte,Coffee,Medium,3,3.5,10.5,Cash,NA,0,University,EMP002
441,2025-05-16,20:01:57,P103,Latte,Coffee,Medium,1,3.5,3.5,Credit Card,NA,0,University,EMP005
442,2024-11-01,12:23:18,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Cash,C567,0,Airport,EMP004
443,2025-04-07,18:25:06,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C907,5,University,EMP005
444,2025-04-02,13:41:11,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,NA,5,University,EMP001
445,2025-03-02,18:02:52,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,NA,0,Downtown,EMP002
446,2024-08-12,10:38:13,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,C825,8,University,EMP004
447,2024-12-03,17:29:20,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Cash,C468,5,University,EMP005
